Format Version,1.23,Take Name,Take 2024-04-18 09.52.19 AM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-18 09.55.24.539 AM,Capture Start Frame,4710452,Total Frames in Take,4242,Total Exported Frames,4242,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Drone_Marker:Label,Drone_Marker:Label,Drone_Marker:Label
,ID,"2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83","2C1C5CDEFD5A11EEF196A13ACAB88A83"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
3727,37.270000,-0.161500,0.037932,0.037428
3728,37.280000,-0.161496,0.037928,0.037431
3729,37.290000,-0.161489,0.037928,0.037443
3730,37.300000,-0.161501,0.037942,0.037423
3731,37.310000,-0.161492,0.037941,0.037435
3732,37.320000,-0.161498,0.037935,0.037441
3733,37.330000,-0.161502,0.037925,0.037440
3734,37.340000,-0.161495,0.037933,0.037442
3735,37.350000,-0.161498,0.037925,0.037436
3736,37.360000,-0.161493,0.037933,0.037432
3737,37.370000,-0.161494,0.037928,0.037435
3738,37.380000,-0.161494,0.037928,0.037446
3739,37.390000,-0.161495,0.037934,0.037442
3740,37.400000,-0.161497,0.037924,0.037430
3741,37.410000,-0.161501,0.037942,0.037430
3742,37.420000,-0.161496,0.037924,0.037439
3743,37.430000,-0.161495,0.037926,0.037430
3744,37.440000,-0.161498,0.037929,0.037439
3745,37.450000,-0.161495,0.037921,0.037436
3746,37.460000,-0.161496,0.037923,0.037438
3747,37.470000,-0.161497,0.037927,0.037435
3748,37.480000,-0.161495,0.037925,0.037443
3749,37.490000,-0.161497,0.037937,0.037430
3750,37.500000,-0.161501,0.037930,0.037441
3751,37.510000,-0.161494,0.037934,0.037440
3752,37.520000,-0.161498,0.037928,0.037437
3753,37.530000,-0.161494,0.037929,0.037435
3754,37.540000,-0.161502,0.037938,0.037441
3755,37.550000,-0.161489,0.037929,0.037430
3756,37.560000,-0.161489,0.037928,0.037434
3757,37.570000,-0.161497,0.037931,0.037437
3758,37.580000,-0.161495,0.037926,0.037440
3759,37.590000,-0.161497,0.037926,0.037432
3760,37.600000,-0.161495,0.037929,0.037436
3761,37.610000,-0.161487,0.037936,0.037435
3762,37.620000,-0.161497,0.037933,0.037434
3763,37.630000,-0.161493,0.037921,0.037443
3764,37.640000,-0.161499,0.037929,0.037433
3765,37.650000,-0.161500,0.037921,0.037438
3766,37.660000,-0.161497,0.037927,0.037427
3767,37.670000,-0.161498,0.037929,0.037442
3768,37.680000,-0.161491,0.037931,0.037433
3769,37.690000,-0.161486,0.037935,0.037431
3770,37.700000,-0.161497,0.037943,0.037423
3771,37.710000,-0.161489,0.037931,0.037435
3772,37.720000,-0.161493,0.037926,0.037438
3773,37.730000,-0.161490,0.037939,0.037437
3774,37.740000,-0.161489,0.037932,0.037433
3775,37.750000,-0.161490,0.037930,0.037439
3776,37.760000,-0.161493,0.037926,0.037436
3777,37.770000,-0.161488,0.037929,0.037439
3778,37.780000,-0.161490,0.037928,0.037444
3779,37.790000,-0.161492,0.037932,0.037433
3780,37.800000,-0.161499,0.037910,0.037444
3781,37.810000,-0.161491,0.037934,0.037435
3782,37.820000,-0.161497,0.037928,0.037433
3783,37.830000,-0.161487,0.037925,0.037428
3784,37.840000,-0.161483,0.037926,0.037439
3785,37.850000,-0.161494,0.037924,0.037438
3786,37.860000,-0.161503,0.037935,0.037441
3787,37.870000,-0.161488,0.037926,0.037430
3788,37.880000,-0.161491,0.037924,0.037439
3789,37.890000,-0.161491,0.037930,0.037437
3790,37.900000,-0.161494,0.037927,0.037436
3791,37.910000,-0.161488,0.037928,0.037426
3792,37.920000,-0.161490,0.037924,0.037440
3793,37.930000,-0.161487,0.037906,0.037443
3794,37.940000,-0.161493,0.037915,0.037446
3795,37.950000,-0.161497,0.037911,0.037446
3796,37.960000,-0.161501,0.037926,0.037445
3797,37.970000,-0.161490,0.037925,0.037442
3798,37.980000,-0.161498,0.037926,0.037433
3799,37.990000,-0.161488,0.037919,0.037436
3800,38.000000,-0.161490,0.037926,0.037440
3801,38.010000,-0.161501,0.037918,0.037443
3802,38.020000,-0.161488,0.037930,0.037433
3803,38.030000,-0.161502,0.037915,0.037440
3804,38.040000,-0.161501,0.037922,0.037438
3805,38.050000,-0.161483,0.037930,0.037437
3806,38.060000,-0.161494,0.037929,0.037449
3807,38.070000,-0.161500,0.037936,0.037440
3808,38.080000,-0.161494,0.037927,0.037437
3809,38.090000,-0.161498,0.037912,0.037441
3810,38.100000,-0.161486,0.037927,0.037440
3811,38.110000,-0.161500,0.037932,0.037431
3812,38.120000,-0.161492,0.037926,0.037437
3813,38.130000,-0.161498,0.037919,0.037435
3814,38.140000,-0.161491,0.037937,0.037430
3815,38.150000,-0.161490,0.037939,0.037436
3816,38.160000,-0.161500,0.037914,0.037440
3817,38.170000,-0.161492,0.037916,0.037432
3818,38.180000,-0.161499,0.037920,0.037439
3819,38.190000,-0.161490,0.037917,0.037440
3820,38.200000,-0.161495,0.037929,0.037439
3821,38.210000,-0.161503,0.037917,0.037435
3822,38.220000,-0.161493,0.037918,0.037435
3823,38.230000,-0.161494,0.037933,0.037431
3824,38.240000,-0.161495,0.037924,0.037434
3825,38.250000,-0.161492,0.037925,0.037436
3826,38.260000,-0.161495,0.037926,0.037430
3827,38.270000,-0.161494,0.037909,0.037440
3828,38.280000,-0.161497,0.037914,0.037429
3829,38.290000,-0.161500,0.037919,0.037446
3830,38.300000,-0.161490,0.037924,0.037433
3831,38.310000,-0.161498,0.037936,0.037428
3832,38.320000,-0.161504,0.037919,0.037437
3833,38.330000,-0.161490,0.037919,0.037439
3834,38.340000,-0.161494,0.037926,0.037430
3835,38.350000,-0.161504,0.037923,0.037436
3836,38.360000,-0.161491,0.037916,0.037440
3837,38.370000,-0.161502,0.037926,0.037439
3838,38.380000,-0.161502,0.037913,0.037439
3839,38.390000,-0.161500,0.037921,0.037425
3840,38.400000,-0.161494,0.037916,0.037432
3841,38.410000,-0.161495,0.037927,0.037423
3842,38.420000,-0.161503,0.037920,0.037428
3843,38.430000,-0.161498,0.037917,0.037444
3844,38.440000,-0.161495,0.037935,0.037434
3845,38.450000,-0.161500,0.037925,0.037430
3846,38.460000,-0.161488,0.037924,0.037447
3847,38.470000,-0.161492,0.037930,0.037428
3848,38.480000,-0.161489,0.037928,0.037432
3849,38.490000,-0.161496,0.037934,0.037438
3850,38.500000,-0.161502,0.037922,0.037427
3851,38.510000,-0.161504,0.037913,0.037431
3852,38.520000,-0.161497,0.037915,0.037444
3853,38.530000,-0.161498,0.037911,0.037438
3854,38.540000,-0.161496,0.037922,0.037437
3855,38.550000,-0.161499,0.037920,0.037438
3856,38.560000,-0.161491,0.037925,0.037430
3857,38.570000,-0.161501,0.037929,0.037433
3858,38.580000,-0.161495,0.037930,0.037433
3859,38.590000,-0.161493,0.037932,0.037436
3860,38.600000,-0.161498,0.037916,0.037436
3861,38.610000,-0.161497,0.037920,0.037428
3862,38.620000,-0.161489,0.037926,0.037434
3863,38.630000,-0.161490,0.037903,0.037432
3864,38.640000,-0.161490,0.037927,0.037433
3865,38.650000,-0.161498,0.037921,0.037438
3866,38.660000,-0.161499,0.037927,0.037444
3867,38.670000,-0.161490,0.037925,0.037439
3868,38.680000,-0.161493,0.037910,0.037443
3869,38.690000,-0.161488,0.037936,0.037427
3870,38.700000,-0.161489,0.037930,0.037435
3871,38.710000,-0.161497,0.037923,0.037431
3872,38.720000,-0.161485,0.037920,0.037438
3873,38.730000,-0.161494,0.037930,0.037438
3874,38.740000,-0.161497,0.037919,0.037436
3875,38.750000,-0.161491,0.037919,0.037446
3876,38.760000,-0.161499,0.037922,0.037442
3877,38.770000,-0.161490,0.037908,0.037434
3878,38.780000,-0.161491,0.037919,0.037441
3879,38.790000,-0.161498,0.037934,0.037430
3880,38.800000,-0.161499,0.037926,0.037439
3881,38.810000,-0.161494,0.037921,0.037437
3882,38.820000,-0.161490,0.037924,0.037444
3883,38.830000,-0.161494,0.037910,0.037442
3884,38.840000,-0.161499,0.037929,0.037441
3885,38.850000,-0.161499,0.037916,0.037434
3886,38.860000,-0.161498,0.037912,0.037432
3887,38.870000,-0.161502,0.037914,0.037444
3888,38.880000,-0.161489,0.037922,0.037441
3889,38.890000,-0.161483,0.037926,0.037445
3890,38.900000,-0.161497,0.037915,0.037433
3891,38.910000,-0.161491,0.037926,0.037438
3892,38.920000,-0.161497,0.037924,0.037442
3893,38.930000,-0.161486,0.037927,0.037426
3894,38.940000,-0.161487,0.037923,0.037434
3895,38.950000,-0.161491,0.037916,0.037446
3896,38.960000,-0.161497,0.037923,0.037427
3897,38.970000,-0.161494,0.037923,0.037443
3898,38.980000,-0.161492,0.037909,0.037438
3899,38.990000,-0.161495,0.037924,0.037452
3900,39.000000,-0.161486,0.037918,0.037439
3901,39.010000,-0.161487,0.037937,0.037446
3902,39.020000,-0.161496,0.037928,0.037438
3903,39.030000,-0.161480,0.037927,0.037438
3904,39.040000,-0.161494,0.037910,0.037438
3905,39.050000,-0.161487,0.037926,0.037434
3906,39.060000,-0.161487,0.037932,0.037447
3907,39.070000,-0.161491,0.037922,0.037425
3908,39.080000,-0.161490,0.037944,0.037429
3909,39.090000,-0.161491,0.037928,0.037427
3910,39.100000,-0.161489,0.037929,0.037441
3911,39.110000,-0.161491,0.037929,0.037443
3912,39.120000,-0.161489,0.037915,0.037444
3913,39.130000,-0.161484,0.037907,0.037435
3914,39.140000,-0.161492,0.037915,0.037445
3915,39.150000,-0.161488,0.037915,0.037432
3916,39.160000,-0.161491,0.037932,0.037438
3917,39.170000,-0.161488,0.037928,0.037437
3918,39.180000,-0.161497,0.037914,0.037432
3919,39.190000,-0.161488,0.037921,0.037434
3920,39.200000,-0.161488,0.037924,0.037440
3921,39.210000,-0.161479,0.037924,0.037435
3922,39.220000,-0.161489,0.037922,0.037435
3923,39.230000,-0.161493,0.037916,0.037435
3924,39.240000,-0.161486,0.037919,0.037433
3925,39.250000,-0.161489,0.037926,0.037431
3926,39.260000,-0.161495,0.037920,0.037439
3927,39.270000,-0.161490,0.037919,0.037435
3928,39.280000,-0.161494,0.037915,0.037432
3929,39.290000,-0.161485,0.037916,0.037431
3930,39.300000,-0.161488,0.037912,0.037436
3931,39.310000,-0.161495,0.037917,0.037424
3932,39.320000,-0.161477,0.037911,0.037438
3933,39.330000,-0.161489,0.037921,0.037429
3934,39.340000,-0.161489,0.037926,0.037432
3935,39.350000,-0.161486,0.037921,0.037433
3936,39.360000,-0.161487,0.037919,0.037427
3937,39.370000,-0.161487,0.037914,0.037426
3938,39.380000,-0.161484,0.037918,0.037434
3939,39.390000,-0.161485,0.037914,0.037432
3940,39.400000,-0.161487,0.037933,0.037431
3941,39.410000,-0.161486,0.037922,0.037421
3942,39.420000,-0.161485,0.037930,0.037427
3943,39.430000,-0.161490,0.037927,0.037427
3944,39.440000,-0.161487,0.037921,0.037428
3945,39.450000,-0.161492,0.037924,0.037431
3946,39.460000,-0.161481,0.037911,0.037425
3947,39.470000,-0.161491,0.037918,0.037437
3948,39.480000,-0.161485,0.037916,0.037432
3949,39.490000,-0.161482,0.037921,0.037420
3950,39.500000,-0.161494,0.037919,0.037429
3951,39.510000,-0.161491,0.037926,0.037422
3952,39.520000,-0.161489,0.037929,0.037425
3953,39.530000,-0.161485,0.037915,0.037435
3954,39.540000,-0.161485,0.037923,0.037426
3955,39.550000,-0.161489,0.037913,0.037429
3956,39.560000,-0.161490,0.037913,0.037430
3957,39.570000,-0.161488,0.037923,0.037424
3958,39.580000,-0.161488,0.037929,0.037426
3959,39.590000,-0.161491,0.037918,0.037425
3960,39.600000,-0.161477,0.037925,0.037423
3961,39.610000,-0.161488,0.037936,0.037423
3962,39.620000,-0.161486,0.037917,0.037420
3963,39.630000,-0.161497,0.037919,0.037429
3964,39.640000,-0.161484,0.037917,0.037434
3965,39.650000,-0.161490,0.037911,0.037419
3966,39.660000,-0.161484,0.037919,0.037426
3967,39.670000,-0.161488,0.037921,0.037428
3968,39.680000,-0.161486,0.037923,0.037430
3969,39.690000,-0.161491,0.037909,0.037437
3970,39.700000,-0.161490,0.037934,0.037420
3971,39.710000,-0.161498,0.037922,0.037429
3972,39.720000,-0.161487,0.037919,0.037429
3973,39.730000,-0.161494,0.037925,0.037430
3974,39.740000,-0.161492,0.037919,0.037439
3975,39.750000,-0.161492,0.037917,0.037426
3976,39.760000,-0.161491,0.037916,0.037431
3977,39.770000,-0.161485,0.037918,0.037423
3978,39.780000,-0.161491,0.037918,0.037428
3979,39.790000,-0.161494,0.037917,0.037424
3980,39.800000,-0.161486,0.037915,0.037428
3981,39.810000,-0.161483,0.037920,0.037435
3982,39.820000,-0.161494,0.037916,0.037440
3983,39.830000,-0.161491,0.037917,0.037441
3984,39.840000,-0.161495,0.037920,0.037433
3985,39.850000,-0.161491,0.037919,0.037432
3986,39.860000,-0.161492,0.037918,0.037436
3987,39.870000,-0.161490,0.037918,0.037445
3988,39.880000,-0.161489,0.037928,0.037425
3989,39.890000,-0.161496,0.037920,0.037428
3990,39.900000,-0.161492,0.037931,0.037421
3991,39.910000,-0.161490,0.037938,0.037425
3992,39.920000,-0.161486,0.037921,0.037442
3993,39.930000,-0.161496,0.037912,0.037438
3994,39.940000,-0.161489,0.037914,0.037432
3995,39.950000,-0.161483,0.037910,0.037428
3996,39.960000,-0.161487,0.037919,0.037435
3997,39.970000,-0.161493,0.037930,0.037427
3998,39.980000,-0.161489,0.037923,0.037434
3999,39.990000,-0.161491,0.037908,0.037431
4000,40.000000,-0.161493,0.037927,0.037429
4001,40.010000,-0.161483,0.037918,0.037425
4002,40.020000,-0.161489,0.037925,0.037434
4003,40.030000,-0.161490,0.037914,0.037422
4004,40.040000,-0.161488,0.037908,0.037427
4005,40.050000,-0.161492,0.037915,0.037433
4006,40.060000,-0.161493,0.037925,0.037422
4007,40.070000,-0.161492,0.037926,0.037436
4008,40.080000,-0.161493,0.037926,0.037429
4009,40.090000,-0.161488,0.037925,0.037428
4010,40.100000,-0.161499,0.037918,0.037431
4011,40.110000,-0.161484,0.037912,0.037428
4012,40.120000,-0.161487,0.037923,0.037411
4013,40.130000,-0.161491,0.037922,0.037419
4014,40.140000,-0.161494,0.037912,0.037422
4015,40.150000,-0.161492,0.037921,0.037425
4016,40.160000,-0.161490,0.037918,0.037430
4017,40.170000,-0.161492,0.037912,0.037427
4018,40.180000,-0.161486,0.037914,0.037422
4019,40.190000,-0.161492,0.037915,0.037430
4020,40.200000,-0.161494,0.037917,0.037425
4021,40.210000,-0.161479,0.037920,0.037427
4022,40.220000,-0.161497,0.037915,0.037420
4023,40.230000,-0.161487,0.037906,0.037423
4024,40.240000,-0.161492,0.037922,0.037412
4025,40.250000,-0.161493,0.037911,0.037431
4026,40.260000,-0.161485,0.037916,0.037421
4027,40.270000,-0.161488,0.037914,0.037420
4028,40.280000,-0.161490,0.037899,0.037427
4029,40.290000,-0.161488,0.037922,0.037415
4030,40.300000,-0.161486,0.037908,0.037428
4031,40.310000,-0.161488,0.037919,0.037427
4032,40.320000,-0.161492,0.037924,0.037421
4033,40.330000,-0.161486,0.037912,0.037430
4034,40.340000,-0.161486,0.037901,0.037434
4035,40.350000,-0.161487,0.037906,0.037439
4036,40.360000,-0.161496,0.037909,0.037426
4037,40.370000,-0.161490,0.037911,0.037422
4038,40.380000,-0.161487,0.037911,0.037432
4039,40.390000,-0.161491,0.037910,0.037420
4040,40.400000,-0.161483,0.037910,0.037434
4041,40.410000,-0.161482,0.037914,0.037426
4042,40.420000,-0.161492,0.037925,0.037422
4043,40.430000,-0.161488,0.037917,0.037426
4044,40.440000,-0.161486,0.037908,0.037416
4045,40.450000,-0.161483,0.037909,0.037424
4046,40.460000,-0.161484,0.037924,0.037416
4047,40.470000,-0.161485,0.037920,0.037419
4048,40.480000,-0.161489,0.037910,0.037434
4049,40.490000,-0.161490,0.037905,0.037422
4050,40.500000,-0.161490,0.037914,0.037424
4051,40.510000,-0.161489,0.037921,0.037429
4052,40.520000,-0.161485,0.037915,0.037426
4053,40.530000,-0.161480,0.037911,0.037435
4054,40.540000,-0.161490,0.037914,0.037434
4055,40.550000,-0.161487,0.037922,0.037422
4056,40.560000,-0.161487,0.037905,0.037424
4057,40.570000,-0.161490,0.037905,0.037429
4058,40.580000,-0.161483,0.037915,0.037417
4059,40.590000,-0.161482,0.037916,0.037431
4060,40.600000,-0.161498,0.037929,0.037425
4061,40.610000,-0.161492,0.037929,0.037430
4062,40.620000,-0.161481,0.037920,0.037432
4063,40.630000,-0.161492,0.037926,0.037426
4064,40.640000,-0.161497,0.037914,0.037428
4065,40.650000,-0.161489,0.037907,0.037431
4066,40.660000,-0.161480,0.037916,0.037428
4067,40.670000,-0.161482,0.037929,0.037429
4068,40.680000,-0.161481,0.037927,0.037430
4069,40.690000,-0.161487,0.037917,0.037428
4070,40.700000,-0.161486,0.037913,0.037438
4071,40.710000,-0.161489,0.037910,0.037424
4072,40.720000,-0.161481,0.037920,0.037428
4073,40.730000,-0.161489,0.037907,0.037436
4074,40.740000,-0.161494,0.037903,0.037429
4075,40.750000,-0.161492,0.037916,0.037426
4076,40.760000,-0.161487,0.037915,0.037429
4077,40.770000,-0.161491,0.037921,0.037428
4078,40.780000,-0.161486,0.037915,0.037425
4079,40.790000,-0.161483,0.037912,0.037427
4080,40.800000,-0.161482,0.037930,0.037418
4081,40.810000,-0.161489,0.037911,0.037430
4082,40.820000,-0.161478,0.037914,0.037417
4083,40.830000,-0.161485,0.037908,0.037434
4084,40.840000,-0.161488,0.037909,0.037424
4085,40.850000,-0.161491,0.037914,0.037430
4086,40.860000,-0.161483,0.037925,0.037430
4087,40.870000,-0.161482,0.037908,0.037435
4088,40.880000,-0.161495,0.037912,0.037431
4089,40.890000,-0.161488,0.037916,0.037425
4090,40.900000,-0.161488,0.037920,0.037427
4091,40.910000,-0.161477,0.037912,0.037418
4092,40.920000,-0.161491,0.037922,0.037423
4093,40.930000,-0.161480,0.037906,0.037426
4094,40.940000,-0.161494,0.037915,0.037424
4095,40.950000,-0.161491,0.037917,0.037423
4096,40.960000,-0.161492,0.037912,0.037425
4097,40.970000,-0.161492,0.037923,0.037421
4098,40.980000,-0.161489,0.037909,0.037423
4099,40.990000,-0.161488,0.037911,0.037423
4100,41.000000,-0.161493,0.037917,0.037419
4101,41.010000,-0.161483,0.037910,0.037426
4102,41.020000,-0.161486,0.037908,0.037417
4103,41.030000,-0.161488,0.037919,0.037431
4104,41.040000,-0.161487,0.037891,0.037424
4105,41.050000,-0.161495,0.037921,0.037413
4106,41.060000,-0.161491,0.037926,0.037429
4107,41.070000,-0.161494,0.037918,0.037418
4108,41.080000,-0.161491,0.037908,0.037423
4109,41.090000,-0.161483,0.037917,0.037421
4110,41.100000,-0.161482,0.037922,0.037419
4111,41.110000,-0.161494,0.037908,0.037422
4112,41.120000,-0.161491,0.037911,0.037411
4113,41.130000,-0.161488,0.037913,0.037420
4114,41.140000,-0.161494,0.037917,0.037424
4115,41.150000,-0.161482,0.037916,0.037425
4116,41.160000,-0.161486,0.037917,0.037424
4117,41.170000,-0.161491,0.037905,0.037427
4118,41.180000,-0.161487,0.037920,0.037426
4119,41.190000,-0.161486,0.037908,0.037419
4120,41.200000,-0.161479,0.037920,0.037420
4121,41.210000,-0.161486,0.037902,0.037422
4122,41.220000,-0.161494,0.037902,0.037427
4123,41.230000,-0.161485,0.037912,0.037419
4124,41.240000,-0.161499,0.037915,0.037423
4125,41.250000,-0.161487,0.037916,0.037426
4126,41.260000,-0.161481,0.037919,0.037420
4127,41.270000,-0.161484,0.037905,0.037417
4128,41.280000,-0.161478,0.037912,0.037419
4129,41.290000,-0.161485,0.037910,0.037426
4130,41.300000,-0.161494,0.037917,0.037418
4131,41.310000,-0.161479,0.037909,0.037428
4132,41.320000,-0.161493,0.037911,0.037420
4133,41.330000,-0.161495,0.037907,0.037417
4134,41.340000,-0.161486,0.037917,0.037417
4135,41.350000,-0.161486,0.037909,0.037417
4136,41.360000,-0.161482,0.037919,0.037410
4137,41.370000,-0.161488,0.037913,0.037410
4138,41.380000,-0.161483,0.037907,0.037419
4139,41.390000,-0.161487,0.037911,0.037418
4140,41.400000,-0.161495,0.037903,0.037427
4141,41.410000,-0.161485,0.037928,0.037411
4142,41.420000,-0.161488,0.037912,0.037419
4143,41.430000,-0.161484,0.037920,0.037416
4144,41.440000,-0.161493,0.037918,0.037416
4145,41.450000,-0.161490,0.037920,0.037417
4146,41.460000,-0.161487,0.037919,0.037414
4147,41.470000,-0.161496,0.037914,0.037417
4148,41.480000,-0.161488,0.037911,0.037419
4149,41.490000,-0.161494,0.037918,0.037415
4150,41.500000,-0.161491,0.037923,0.037418
4151,41.510000,-0.161493,0.037909,0.037422
4152,41.520000,-0.161496,0.037912,0.037415
4153,41.530000,-0.161492,0.037916,0.037417
4154,41.540000,-0.161486,0.037921,0.037418
4155,41.550000,-0.161491,0.037918,0.037419
4156,41.560000,-0.161485,0.037905,0.037422
4157,41.570000,-0.161493,0.037916,0.037414
4158,41.580000,-0.161493,0.037904,0.037424
4159,41.590000,-0.161493,0.037918,0.037424
4160,41.600000,-0.161485,0.037918,0.037423
4161,41.610000,-0.161489,0.037914,0.037421
4162,41.620000,-0.161487,0.037921,0.037418
4163,41.630000,-0.161490,0.037916,0.037425
4164,41.640000,-0.161486,0.037911,0.037419
4165,41.650000,-0.161492,0.037915,0.037416
4166,41.660000,-0.161496,0.037912,0.037418
4167,41.670000,-0.161495,0.037906,0.037409
4168,41.680000,-0.161492,0.037913,0.037409
4169,41.690000,-0.161489,0.037912,0.037425
4170,41.700000,-0.161491,0.037915,0.037425
4171,41.710000,-0.161489,0.037915,0.037422
4172,41.720000,-0.161484,0.037917,0.037416
4173,41.730000,-0.161496,0.037920,0.037413
4174,41.740000,-0.161490,0.037906,0.037414
4175,41.750000,-0.161498,0.037901,0.037419
4176,41.760000,-0.161495,0.037909,0.037423
4177,41.770000,-0.161490,0.037914,0.037418
4178,41.780000,-0.161488,0.037916,0.037414
4179,41.790000,-0.161494,0.037915,0.037425
4180,41.800000,-0.161487,0.037912,0.037418
4181,41.810000,-0.161494,0.037908,0.037416
4182,41.820000,-0.161493,0.037900,0.037413
4183,41.830000,-0.161495,0.037907,0.037424
4184,41.840000,-0.161494,0.037910,0.037413
4185,41.850000,-0.161486,0.037898,0.037420
4186,41.860000,-0.161487,0.037915,0.037424
